run,model_name,voxel_size,fold_id,epoch,train_loss,test_loss,aucroc,aps,accuracy,precision,recall,f1
vs_1_cnn,cnn,1,1,1,0.5156243361321305,0.29606013137901693,0.9139369463772674,0.887711692558048,0.8855975485188968,0.8307692307692308,0.9892608970309539,0.903114186851211
vs_1_cnn,cnn,1,1,2,0.2414051994190484,0.18267217645493714,0.9835964844344126,0.983837039702649,0.9254341164453525,0.9093637454981993,0.9570435881238155,0.9325946445060018
vs_1_cnn,cnn,1,1,3,0.1826330617091348,0.14115623519227088,0.9905859058254665,0.9906081185974536,0.9427987742594485,0.9745137491616365,0.917877447883765,0.9453480806766428
vs_1_cnn,cnn,1,1,4,0.11545585801788037,0.0958182291931136,0.9937845890279942,0.994064720190664,0.9662921348314607,0.9649122807017544,0.9728363866077069,0.9688581314878892
vs_1_cnn,cnn,1,1,5,0.08933617132525352,0.09563590212105902,0.9940094672811471,0.9943007498392226,0.9656111678583589,0.9591078066914498,0.9778900821225521,0.9684078823897404
vs_1_cnn,cnn,1,1,6,0.09403748995774948,0.0893318555921662,0.9951623182428517,0.9954156949594646,0.9707184201566224,0.9600491702519975,0.9867340492735313,0.973208722741433
vs_1_cnn,cnn,1,1,7,0.07601471158128413,0.08243907111635038,0.994978963152625,0.9950605366951917,0.9727613210759278,0.9735349716446124,0.9759949463044851,0.9747634069400631
vs_1_cnn,cnn,1,1,8,0.06898370154900382,0.11285391572189259,0.9943463181084847,0.9945691979304592,0.9635682669390535,0.9810951760104303,0.950726468730259,0.9656721206288098
vs_1_cnn,cnn,1,1,9,0.0667173220737934,0.09224364542124158,0.995364801981168,0.9953921530072523,0.9683350357507661,0.9763427109974424,0.9646241313960834,0.9704480457578646
vs_1_cnn,cnn,1,1,10,0.07224473253233532,0.09271350029796892,0.9952388328352109,0.9953517207117586,0.9690160027238679,0.9812903225806452,0.9608338597599495,0.970954356846473
vs_1_cnn,cnn,1,2,1,0.571943170991117,0.24765030824103937,0.9385668128167527,0.9221561183733104,0.9147707979626486,0.8732629238465814,0.9855708908406524,0.9260241674034777
vs_1_cnn,cnn,1,2,2,0.2226104893705959,0.1554999149174705,0.9812161074049893,0.9812777180467557,0.9300509337860781,0.9072769953051644,0.9698870765370138,0.9375379017586416
vs_1_cnn,cnn,1,2,3,0.13654450347764102,0.12201353075600825,0.9891956977823018,0.9876469112818941,0.9514431239388794,0.9346914319952067,0.9786700125470514,0.9561752988047809
vs_1_cnn,cnn,1,2,4,0.12190563587227579,0.13757245505400797,0.9898597349238029,0.9892901023645069,0.9439728353140917,0.9685245901639344,0.9265997490589711,0.9470984289836486
vs_1_cnn,cnn,1,2,5,0.10222620220384192,0.11098236562814694,0.9898174780147981,0.9885697243360014,0.9555178268251273,0.9501538461538461,0.9686323713927227,0.9593041317179248
vs_1_cnn,cnn,1,2,6,0.11030987241507423,0.10263442928196949,0.9927192738869948,0.991404361574546,0.9585738539898132,0.9380952380952381,0.9887076537013801,0.9627367135003054
vs_1_cnn,cnn,1,2,7,0.08686527022515672,0.12667587460874152,0.9920269106856113,0.991065986072818,0.9473684210526315,0.9806279225116901,0.9209535759096612,0.9498544160465868
vs_1_cnn,cnn,1,2,8,0.08567156299517777,0.09187340534132875,0.9932356440277985,0.9919253644883836,0.9643463497453311,0.9547953573610263,0.9805520702634881,0.9675023212627669
